ID,City,Parent Product Line,Product Line,Source of Contact,Sales Stage,Sales Team
4931,KUNDAPURA,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4932,BADANIDIYUR,Punch,Punch Adventure,External Leads-Web,06 Sale Closed,RB10_3009550
4933,KUNDAPURA,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4934,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4935,BIDAR,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
4936,KUNDAPURA,Tiago,Tiago (P) XT New,External Leads-Web,07 Closed Lost,RB10_3009550
4937,KARKAL,Nexon,Nexon (P) XZ+ HS,Showroom Walk-in,06 Sale Closed,RB10_3009550
4938,CHANTHAR,Nexon EV,Nexon EV XM,External Leads-Web,06 Sale Closed,RB10_3009550
4939,MUNDKURU,Altroz,Altroz XT 1.2 P,External Leads-Dealer Website,03 Open Yellow / Booked,RB10_3009550
4940,KUNDAPURA,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4941,MANGALORE,Punch,Punch Accomplish AMT,External Leads-Web,07 Closed Lost,RB10_3009550
4942,KUNDAPURA,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4943,INNANJE,Tiago,Tiago (P) XTO,Showroom Walk-in,06 Sale Closed,RB10_3009550
4944,UDUPI,Altroz,Altroz XZ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
4945,UDUPI,Punch,Punch Adventure,Showroom Walk-in,07 Closed Lost,RB10_3009550
4946,UDUPI,Nexon,Nexon (P) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
4947,UDUPI,Punch,Punch Adventure,Showroom Walk-in,07 Closed Lost,RB10_3009550
4948,UDUPI,Punch,Punch Accomplish Dazzle,Showroom Walk-in,07 Closed Lost,RB10_3009550
4949,DOD BALLAPUR,Nexon,Nexon (P) XZ New,External Leads-Web,07 Closed Lost,RB10_3009550
4950,SANDUR,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4951,JAMKHANDI,Punch,Punch Accomplish AMT,External Leads-Web,07 Closed Lost,RB10_3009550
4952,CHITPADY,Punch,Punch Adventure Rhythm,Showroom Walk-in,06 Sale Closed,RB10_3009550
4953,KUNDAPURA,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
4954,KUNDAPURA,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
4955,ASHOKNAGAR(MR),Punch,Punch Adventure Rhythm,Showroom Walk-in,02a Pink Form,RB10_3009550
4956,UDUPI,Tigor,Tigor (P) XM New,Call to Dealer,07 Closed Lost,RB10_3009550
4957,UDUPI,Tiago,Tiago (P) XT New,Call to Dealer,07 Closed Lost,RB10_3009550
4958,KAPU,Punch,Punch Adventure Rhythm,Call to Dealer,07 Closed Lost,RB10_3009550
4959,UDUPI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
4960,KAPU,Punch,Punch Adventure,Call to Dealer,07 Closed Lost,RB10_3009550
4961,HEJAMADI,Tigor,Tigor (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4962,AJRI,Tiago,Tiago XE CNG,External Leads-Web,07 Closed Lost,RB10_3009550
4963,UDUPI,Tiago,Tiago XM CNG,External Leads-Web,07 Closed Lost,RB10_3009550
4964,UDYAVARA,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
4965,UTTAR KANNADA,Nexon,Nexon (D) XZ+ (O) Dark,External Leads-Web,07 Closed Lost,RB10_3009550
4966,KARKALA,Tiago,Tiago XZ+ DT CNG,External Leads-Web,07 Closed Lost,RB10_3009550
4967,MANGALORE,Harrier,Harrier XZA+ KZR,External Leads-Web,07 Closed Lost,RB10_3009550
4968,KINNIMULKI,Punch,Punch Creative,Call to Dealer,07 Closed Lost,RB10_3009550
4969,UDUPI,Altroz,Altroz XT 1.2 P Dark,External Leads-Web,07 Closed Lost,RB10_3009550
4970,,Nexon,Nexon (P) XM New,External Leads-Web,06 Sale Closed,RB10_3009550
4971,UDUPI,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
4972,HEBRI,Nexon,Nexon (D) XZ+ (O) Dark,External Leads-Web,07 Closed Lost,RB10_3009550
4973,BYNDOOR,Nexon,Nexon (P) XZ New,External Leads-Web,07 Closed Lost,RB10_3009550
4974,MANGALORE,Harrier,Harrier XMA,External Leads-Web,07 Closed Lost,RB10_3009550
4975,UDUPI,Punch,Punch Adventure,External Leads-Web,07 Closed Lost,RB10_3009550
4976,108 KALTHUR,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,RB10_3009550
4977,108 KALTHUR,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
4978,UDUPI,Nexon,Nexon (P) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
4979,KALTHODU,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,RB10_3009550
4980,MANGALORE,Tiago,Tiago (P) XZA+ DT New,External Leads-Web,07 Closed Lost,RB10_3009550
4981,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4982,UDUPI,Punch,Punch Adventure Rhythm,Call to Dealer,07 Closed Lost,RB10_3009550
4983,AMPAR,Nexon,Nexon (P) XZ+ HS,Showroom Walk-in,03 Open Yellow / Booked,RB10_3009550
4984,UDUPI,Nexon,Nexon (D) XM (S),Call to Dealer,07 Closed Lost,RB10_3009550
4985,UDUPI,Harrier,Harrier XT+ Dark Edition,Call to Dealer,07 Closed Lost,RB10_3009550
4986,KASARAGOD,Altroz,Altroz XT 1.2 P,Call to Dealer,07 Closed Lost,RB10_3009550
4987,DEVALKUNDA,Tiago,Tiago (P) XTA New,Call to Dealer,03 Open Yellow / Booked,RB10_3009550
4988,UDUPI,Punch,Punch Adventure AMT,Showroom Walk-in,07 Closed Lost,RB10_3009550
4989,UTTAR KANNADA,Altroz,Altroz XZ+ 1.2 P Dark,External Leads-Web,07 Closed Lost,RB10_3009550
4990,KARWAR,Safari 2.0,Safari XE,External Leads-Web,07 Closed Lost,RB10_3009550
4991,SHIMOGA,Altroz,Altroz XZ+ 1.5 D,External Leads-Web,07 Closed Lost,RB10_3009550
4992,UDUPI,Punch,Punch Adventure,External Leads-Web,07 Closed Lost,RB10_3009550
4993,UDUPI,Safari 2.0,Safari XMA,External Leads-Web,07 Closed Lost,RB10_3009550
4994,MADIKERI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
4995,,Nexon,Nexon (P) XZA+ DT (S) New,Call to Dealer,07 Closed Lost,RB10_3009550
4996,UDYAVARA,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
4997,BASRUR,Altroz,Altroz XT 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
4998,UDUPI,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
4999,UDUPI,Altroz,Altroz XZA+ 1.2 P,Call to Dealer,07 Closed Lost,RB10_3009550
5000,SANOOR,Punch,Punch Adventure Rhythm AMT,Call to Dealer,07 Closed Lost,RB10_3009550
5001,KALGHATGI,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
5002,UDUPI,Nexon,Nexon (P) XZ+ (O) New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5003,KURKALU,Nexon,Nexon (P) XZ+ New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5004,PALLI,Nexon,Nexon (P) XZ New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5005,UDUPI,Nexon,Nexon (P) XZ+ (S) New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5006,PALLI,Nexon,Nexon (P) XZ New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5007,PALLI,Nexon,Nexon (P) XZ New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5008,UDUPI,Nexon EV,Nexon EV Dark XZ+,Showroom Walk-in,07 Closed Lost,RB10_3009550
5009,UDUPI,Punch,Punch Creative IRA,Showroom Walk-in,07 Closed Lost,RB10_3009550
5010,UDUPI,Nexon EV,Nexon EV XM,Showroom Walk-in,07 Closed Lost,RB10_3009550
5011,UDUPI,Harrier,Harrier XT+,Showroom Walk-in,07 Closed Lost,RB10_3009550
5012,PANDESHWARA,Nexon,Nexon (P) XM+ (S),Showroom Walk-in,07 Closed Lost,RB10_3009550
5013,UDUPI,Harrier,Harrier XZ+ Jet,External Leads-Web,07 Closed Lost,RB10_3009550
5014,PEJAMANGOOR,Nexon EV 2.0,Nexon EV 2.0 XZ+ Lux AC FC WMU,Showroom Walk-in,03 Open Yellow / Booked,RB10_3009550
5015,PANCHAJANYA,Altroz,Altroz XT 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5016,UDUPI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5017,HEBRI,Altroz,Altroz XE 1.5 D,External Leads-Web,07 Closed Lost,RB10_3009550
5018,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5019,HEJAMADI,Punch,Punch Pure,External Leads-Dealer Website,06 Sale Closed,RB10_3009550
5020,KINNIMULKI,Punch,Punch Adventure,Showroom Walk-in,07 Closed Lost,RB10_3009550
5021,UDUPI,Harrier,Harrier XT New,External Leads-Web,07 Closed Lost,RB10_3009550
5022,UDUPI,Tiago,Tiago P NRG,External Leads-Web,07 Closed Lost,RB10_3009550
5023,UDUPI,Harrier,Harrier XT+,Showroom Walk-in,07 Closed Lost,RB10_3009550
5024,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5025,UDUPI,Tigor,Tigor (P) XZ New,Call to Dealer,07 Closed Lost,RB10_3009550
5026,BYNDOOR,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5027,PANDESHWARA,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5028,BENGALURU,Harrier,Harrier XZA+,External Leads-Web,07 Closed Lost,RB10_3009550
5029,UDUPI,Tigor,Tigor XZ+ CNG,External Leads-Web,07 Closed Lost,RB10_3009550
5030,108 KALTHUR,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
5031,YETTINHATTI,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
5032,KAPU,Nexon,Nexon (P) XM+ (S),Call to Dealer,07 Closed Lost,RB10_3009550
5033,UDUPI,Punch,Punch Adventure,Call to Dealer,07 Closed Lost,RB10_3009550
5034,UDUPI,Safari 2.0,Safari XZ+ Gold 6S,External Leads-Web,07 Closed Lost,RB10_3009550
5035,52 HEROOR,Safari 2.0,Safari XT+ Dark,External Leads-Web,07 Closed Lost,RB10_3009550
5036,UDUPI,Tigor,Tigor (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5037,PANDESHWARA,Altroz,Altroz XT 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5038,ADI UDUPI,Punch,Punch KZR IRA,External Leads-Web,07 Closed Lost,RB10_3009550
5039,SHIRVA,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5040,KUKKUNDOOR,Punch,Punch Adventure Rhythm,External Leads-Web,06 Sale Closed,RB10_3009550
5041,BOMMARABETTU,Altroz,Altroz XM+ 1.2 P,Showroom Walk-in,02a Pink Form,RB10_3009550
5042,UDUPI,Altroz,Altroz XT 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5043,UDUPI,Harrier,Harrier XZ+ Dark Edition New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5044,UDUPI,Punch,Punch Adventure,Showroom Walk-in,06 Sale Closed,RB10_3009550
5045,UDUPI,Nexon,Nexon (P) XZA+ New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5046,UDUPI,Nexon,Nexon (P) XZA+ New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5047,UDUPI,Nexon,Nexon (D) XZ+ (O) Dark,Showroom Walk-in,06 Sale Closed,RB10_3009550
5048,KUNDAPURA,Altroz,Altroz XM+ 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5049,BALKUR,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5050,KUNDAPURA,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5051,UDUPI,Nexon EV,Nexon EV XM,Showroom Walk-in,07 Closed Lost,RB10_3009550
5052,UDUPI,Nexon,Nexon (P) XMA (S),External Leads-BAP,06 Sale Closed,RB10_3009550
5053,UDUPI,Nexon,Nexon (P) XMA (S),Showroom Walk-in,07 Closed Lost,RB10_3009550
5054,UDUPI,Altroz,Altroz XZ(O) 1.5 D,Showroom Walk-in,06 Sale Closed,RB10_3009550
5055,UDUPI,Harrier,Harrier XZ+ Dark Edition New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5056,UDUPI,Tiago,Tiago (P) XTO,Showroom Walk-in,06 Sale Closed,RB10_3009550
5057,UDUPI,Safari 2.0,Safari XZA+ Gold 6S,Showroom Walk-in,07 Closed Lost,RB10_3009550
5058,UDUPI,Nexon,Nexon (P) XZ+ Dark,Showroom Walk-in,06 Sale Closed,RB10_3009550
5059,UDUPI,Safari 2.0,Safari XZA,Showroom Walk-in,07 Closed Lost,RB10_3009550
5060,UDUPI,Nexon,Nexon (P) XZ+ (O) New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5061,UDYAVARA,Tigor EV Ziptron,Tigor EV XZ+,Showroom Walk-in,06 Sale Closed,RB10_3009550
5062,UDUPI,Altroz,Altroz XM+ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5063,UDUPI,Harrier,Harrier XM New,External Leads-Web,07 Closed Lost,RB10_3009550
5064,ANANTH NAGAR,Tigor,Tigor (P) XZ+ New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5065,MAJOOR,Safari 2.0,Safari XE,External Leads-Web,07 Closed Lost,RB10_3009550
5066,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5067,52 HEROOR,Nexon,Nexon (P) XZ New,External Leads-Web,07 Closed Lost,RB10_3009550
5068,UDUPI,Punch,Punch Adventure,External Leads-Web,07 Closed Lost,RB10_3009550
5069,HEJAMADI,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
5070,KARKAL,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5071,BIJOOR,Tigor,Tigor (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5072,HALLADY-HARKADI,Nexon,Nexon (D) XZ+ Dark,Showroom Walk-in,06 Sale Closed,RB10_3009550
5073,KAPU,Punch,Punch Accomplish,Showroom Walk-in,07 Closed Lost,RB10_3009550
5074,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5075,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5076,UDUPI,Harrier,Harrier XMA,External Leads-Web,07 Closed Lost,RB10_3009550
5077,UDUPI,Nexon,Nexon (P) XZ+ P Dark,External Leads-Web,07 Closed Lost,RB10_3009550
5078,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5079,UDUPI,Harrier,Harrier XT+,Call to Dealer,07 Closed Lost,RB10_3009550
5080,UDUPI,Tiago,Tiago (P) NRG,External Leads-Web,07 Closed Lost,RB10_3009550
5081,UDUPI,Nexon,Nexon (D) XZ+ (O) Dark,External Leads-Web,07 Closed Lost,RB10_3009550
5082,UDUPI,Harrier,Harrier XZ+ Jet,External Leads-Web,07 Closed Lost,RB10_3009550
5083,KARKALA,Nexon,Nexon (P) XZ New,External Leads-Web,07 Closed Lost,RB10_3009550
5084,UDUPI,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
5085,KATTINGERE,Tigor,Tigor XM CNG,External Leads-Web,07 Closed Lost,RB10_3009550
5086,UDUPI,Harrier,Harrier XT+ Dark Edition,External Leads-Web,07 Closed Lost,RB10_3009550
5087,HALLIHOLE,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5088,UDUPI,Punch,Punch Creative,Call to Dealer,07 Closed Lost,RB10_3009550
5089,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5090,YERLAPADY,Punch,Punch Adventure Rhythm,External Leads-Dealer Website,07 Closed Lost,RB10_3009550
5091,BIDAR,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5092,UTTAR KANNADA,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5093,BENGALURU,Altroz,Altroz XZ 1.2 P,Call to Dealer,07 Closed Lost,RB10_3009550
5094,UDUPI,Punch,Punch Adventure,Call to Dealer,07 Closed Lost,RB10_3009550
5095,UDUPI,Harrier,Harrier XZA+ Jet,External Leads-Web,07 Closed Lost,RB10_3009550
5096,MANGALORE,Altroz,Altroz XE+ 1.5 D,External Leads-Web,07 Closed Lost,RB10_3009550
5097,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5098,BYNDOOR,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5099,UDUPI,Punch,Punch Adventure Rhythm,External Leads-Web,07 Closed Lost,RB10_3009550
5100,KUNDAPURA,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5101,UDUPI,Nexon,Nexon (P) XMA New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5102,UDUPI,Altroz,Altroz XZ+ 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5103,UDUPI,Punch,Punch Adventure Rhythm,Showroom Walk-in,07 Closed Lost,RB10_3009550
5104,ATTUR,Punch,Punch Adventure,Showroom Walk-in,06 Sale Closed,RB10_3009550
5105,UDUPI,Punch,Punch Adventure Rhythm,Showroom Walk-in,06 Sale Closed,RB10_3009550
5106,HALLADY-HARKADI,Nexon,Nexon (D) XM New,Showroom Walk-in,07 Closed Lost,RB10_3009550
5107,UDUPI,Harrier,Harrier XMA,Showroom Walk-in,07 Closed Lost,RB10_3009550
5108,UDUPI,Altroz,Altroz XM+ 1.5 D,Showroom Walk-in,07 Closed Lost,RB10_3009550
5109,UDUPI,Nexon,Nexon (D) XM (S),Showroom Walk-in,06 Sale Closed,RB10_3009550
5110,BHATKAL,Nexon,Nexon (P) XM (S),Showroom Walk-in,07 Closed Lost,RB10_3009550
5111,AMBALPADI,Punch,Punch Acc Dazzle Camo,Showroom Walk-in,06 Sale Closed,RB10_3009550
5112,BAILOOR,Nexon,Nexon (P) XZA+ DT (O) New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5113,UDUPI,Punch,Punch Accomplish Dazzle AMT,Showroom Walk-in,06 Sale Closed,RB10_3009550
5114,UDUPI,Nexon,Nexon (D) XMA (S),Showroom Walk-in,07 Closed Lost,RB10_3009550
5115,UDUPI,Altroz,Altroz XZ+ 1.2 P Dark,Showroom Walk-in,07 Closed Lost,RB10_3009550
5116,KINNIMULKI,Harrier,Harrier XT+,Call to Dealer,07 Closed Lost,RB10_3009550
5117,,Nexon,Nexon (P) XZ+ Dark,External Leads-Web,07 Closed Lost,RB10_3009550
5118,CHANTHAR,Nexon,Nexon (D) XM New,Showroom Walk-in,03 Open Yellow / Booked,RB10_3009550
5119,UDUPI,Altroz,Altroz XE 1.5 D,External Leads-Web,07 Closed Lost,RB10_3009550
5120,108 KALTHUR,Tiago,Tiago (P) XT NRG,External Leads-Web,07 Closed Lost,RB10_3009550
5121,KARKALA,Tiago,Tiago (P) XT New,External Leads-Web,07 Closed Lost,RB10_3009550
5122,UDUPI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5123,UDUPI,Altroz,Altroz XZ(O) 1.2 P,Showroom Walk-in,02 Open Green Form,RB10_3009550
5124,52 HEROOR,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,RB10_3009550
5125,SAGAR,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5126,CHITPADY,Altroz,Altroz XZA+ 1.2 P Dark,External Leads-Dealer Website,07 Closed Lost,RB10_3009550
5127,KARKALA,Harrier,Harrier XZA+ Jet,External Leads-Web,07 Closed Lost,RB10_3009550
5128,KUKKUNDOOR,Punch,Punch Adventure Rhythm,Referral,06 Sale Closed,RB10_3009550
5129,AVARSE,Punch,Punch Pure,Referral,06 Sale Closed,RB10_3009550
5130,KAPU,Punch,Punch Adventure,Call to Dealer,07 Closed Lost,RB10_3009550
5131,108 KALTHUR,Punch,Punch Pure,External Leads-Web,07 Closed Lost,RB10_3009550
5132,ANDARU,Tiago,Tiago (P) XT New,External Leads-Web,07 Closed Lost,RB10_3009550
5133,PANDESHWARA,Punch,Punch Creative,External Leads-Web,07 Closed Lost,RB10_3009550
5134,UDUPI,Punch,Punch Adventure,Call to Dealer,07 Closed Lost,RB10_3009550
5135,BHATKAL,Punch,Punch Adventure,Showroom Walk-in,06 Sale Closed,RB10_3009550
5136,NADSAL,Punch,Punch Adventure Rhythm,Showroom Walk-in,06 Sale Closed,RB10_3009550
5137,SIDDAPUR,Nexon,Nexon (D) XMA (S),Showroom Walk-in,07 Closed Lost,RB10_3009550
5138,TRIPUNITHURA,Nexon,Nexon (P) XM New,Call to Dealer,07 Closed Lost,RB10_3009550
5139,KARKUNJE,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,RB10_3009550
5140,KARKUNJE,Nexon,Nexon (P) XT,External Leads-Web,07 Closed Lost,RB10_3009550
5141,108 KALTHUR,Nexon,Nexon (D) XZ+ New,External Leads-SMS,07 Closed Lost,RB10_3009550
5142,UDUPI,Punch,Punch Creative ST,External Leads-Web,07 Closed Lost,RB10_3009550
5143,UDUPI,Nexon,Nexon (P) XZ+ (O) New,External Leads-Web,07 Closed Lost,RB10_3009550
5144,UDUPI,Nexon,Nexon (P) XZ+ New,External Leads-Web,07 Closed Lost,RB10_3009550
5145,ATTUR,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5146,PANDESHWARA,Tiago,Tiago (P) XTO,Call to Dealer,07 Closed Lost,RB10_3009550
5147,,Nexon,Nexon (D) XZ+ (O) New,External Leads-Web,07 Closed Lost,RB10_3009550
5148,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5149,UDUPI,Tigor,Tigor XM CNG,External Leads-Web,07 Closed Lost,RB10_3009550
5150,UDUPI,Harrier,Harrier XZ+ Dark Edition New,Showroom Walk-in,02 Open Green Form,RB10_3009550
5151,,Punch,Punch Accomplish AMT,External Leads-Web,07 Closed Lost,RB10_3009550
5152,UDUPI,Punch,Punch Adventure AMT,External Leads-Web,07 Closed Lost,RB10_3009550
5153,UDUPI,Tigor,Tigor (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5154,BIJAI,Harrier,Harrier XMA,External Leads-Web,07 Closed Lost,RB10_3009550
5155,UDUPI,Safari 2.0,Safari XZ+,External Leads-Web,07 Closed Lost,RB10_3009550
5156,MANGALORE,Tiago,Tiago XE CNG,External Leads-Web,07 Closed Lost,RB10_3009550
5157,UDUPI,Tiago,Tiago (P) XT New,Call to Dealer,02 Open Green Form,RB10_3009550
5158,UDUPI,Altroz,Altroz XE+ 1.5 D,External Leads-Web,07 Closed Lost,RB10_3009550
5159,SANTHEKATTE,Punch,Punch Acc Dazzle Camo AMT,External Leads-Web,06 Sale Closed,RB10_3009550
5160,ALEVOOR,Nexon,Nexon (D) XM New,External Leads-Web,07 Closed Lost,RB10_3009550
5161,SHIRVA,Tigor,Tigor (P) XZA+ New,External Leads-Web,06 Sale Closed,RB10_3009550
5162,UDUPI,Tigor,Tigor (P) XZ New,Call to Dealer,02 Open Green Form,RB10_3009550
5163,108 KALTHUR,Nexon,Nexon (D) XMA New,External Leads-Web,07 Closed Lost,RB10_3009550
5164,ANANTH NAGAR,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,RB10_3009550
5165,UDUPI,Altroz,Altroz XM+ 1.2 P,Call to Dealer,07 Closed Lost,RB10_3009550
5166,UDUPI,Punch,Punch Accomplish Dazzle,Showroom Walk-in,07 Closed Lost,RB10_3009550
5167,UDUPI,Altroz,Altroz XM+ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5168,MANGALORE,Altroz,Altroz XT 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5169,UDUPI,Altroz,Altroz XM+ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5170,CHANTHAR,Punch,Punch Accomplish AMT,Showroom Walk-in,06 Sale Closed,RB10_3009550
5171,UDUPI,Altroz,Altroz XZ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5172,UDUPI,Altroz,Altroz XZ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5173,NOOJADI,Punch,Punch Accomplish Dazzle AMT,Showroom Walk-in,06 Sale Closed,RB10_3009550
5174,UDUPI,Altroz,Altroz XZ 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5175,UDUPI,Harrier,Harrier XZA+ Dark Edition,External Leads-Web,07 Closed Lost,RB10_3009550
5176,108 KALTHUR,Nexon,Nexon (D) XM+ (S),External Leads-Web,07 Closed Lost,RB10_3009550
5177,52 HEROOR,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5178,UDUPI,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,RB10_3009550
5179,UDUPI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5180,UDUPI,Tiago,Tiago (P) XZ New,External Leads-Web,07 Closed Lost,RB10_3009550
5181,UDUPI,Tiago,Tiago P NRG,External Leads-Web,07 Closed Lost,RB10_3009550
5182,UDUPI,Tiago,Tiago (P) XTO,Showroom Walk-in,06 Sale Closed,RB10_3009550
5183,UDUPI,Altroz,Altroz XT 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5184,UDUPI,Altroz,Altroz XZ(O) 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5185,ULIARGOLI,Altroz,Altroz XZ 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5186,SANOOR,Punch,Punch Accomplish AMT,Showroom Walk-in,06 Sale Closed,RB10_3009550
5187,KUNDAPURA,Punch,Punch Accomplish AMT,Showroom Walk-in,02a Pink Form,RB10_3009550
5188,UDUPI,Altroz,Altroz XZ(O) 1.2 P,Showroom Walk-in,07 Closed Lost,RB10_3009550
5189,UDUPI,Altroz,Altroz XZ+ 1.2 P,Showroom Walk-in,06 Sale Closed,RB10_3009550
5190,UDUPI,Punch,Punch Adventure Rhythm,Showroom Walk-in,06 Sale Closed,RB10_3009550
5191,UDUPI,Altroz,Altroz XM+ 1.2 P,Call to Dealer,02 Open Green Form,RB10_3009550
5192,UDUPI,Punch,Punch Pure,Showroom Walk-in,06 Sale Closed,RB10_3009550
5193,MOODABETTU,Tiago,Tiago (P) XTA New,Showroom Walk-in,06 Sale Closed,RB10_3009550
5194,UDUPI,Tigor,Tigor (P) XE New,External Leads-Web,07 Closed Lost,RB10_3009550
5195,CHARA,Tiago,Tiago (P) XTO,Referral,06 Sale Closed,RB10_3009550
5196,GANGOLLI,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,RB10_3009550
